date,etl_query_timestamp_utc,data_connector_source_name,data_connector_id,data_connector_username,data_connector_timestamp_utc,source,unified_campaign_name,unified_campaign_id,sub_campaign_id,sub_campaign_name,creative_name,creative_id,filtro_jbp,custom_impressions,custom_clicks,custom_installs,adn_cost,revenue_1d,revenue_7d,revenue_ltv,purchase_unique_1d,purchase_1d,purchase_unique_7d,purchase_7d,purchase_unique_ltv,purchase_ltv
26/05/2023,01/07/2023 03:10:18,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:50:49,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853959064160572,23853959064370572,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CPM_AND-1PZEPLX-FB003,BNR_VAR_STA_FAMILIA_DFCY_1_NET_BDAON-FA-FAM-NA-1002,23853967262130572,JBP RACCOON,221882,1046,,"3136,7205",,,,,,,,,
26/05/2023,01/07/2023 03:10:18,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_PTG_COLHEITA_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-3P-CSD-AQS,23854820601610410,23854849153400410,SOC_FBI_3PT_QNP_BNTNAT_OTHERR_OTHERR_CPM_NA-AND-TAIL3P-FB028,BNR_VAR_STA_TESTEA_DFCY_106_NET_PATCO-LN-INT-NA-1001,23854849153410410,JBP RACCOON,,,,,"62,0306","62,0306","62,0306",2,2,2,2,2,2
26/05/2023,01/07/2023 03:10:18,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:50:49,Facebook,BRA_BRD_BRA_OCASIOES_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1LL-CSD-AQS,23853634053750488,23853883821250488,SOC_FBI_1LL_QNP_BNTNAT_ABIBD_ABIBD_CPM_CDPCA-SUMGR-IOS-1LL-BRACL125,BNR_VAR_STA_BRASILEIRAO_DFCY_13_NET_BRFU-LT-FUT-ATO-1004,23854295059810488,JBP RACCOON,294,2,,"3,8508",,,,,,,,,
26/05/2023,01/07/2023 03:10:18,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:50:49,Facebook,BRA_BRD_BUD_IMCBUDZERO_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1LL-CSD-AQS,23853966061460572,23853966171510572,SOC_FBI_1LL_QNP_BNTNAT_ABIBD_ABIBD_CPM_IOS-1LLCDP-FB172,VID_VAR_10_PRODUTO_DFCY_11_NET_BUZIM-FA-MECJ-NA-1001-2,23854159096560572,JBP RACCOON,265,4,,"3,9208",,,,,,,,,
26/05/2023,01/07/2023 03:10:18,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BRA_FLITGHTBDM_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1LL-CSD-AQS,23853509287980488,23853509566460488,SOC_FBI_1LL_QNP_BNTNAT_ABIBD_ABIBD_CPM_PIX-BLOVE-IOS-1LL-BRACL111,BNR_VAR_STA_TESTEA_DFCY_5_NET_BFBDM-FA-NA-ATZ-1001,23853671408670488,JBP RACCOON,,,,,"41,3405","41,3405","41,3405",1,1,1,1,1,1
26/05/2023,01/07/2023 03:10:18,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_NATURALS_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853728515880471,23853728516230471,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_NA-IOS-1PZEPLX-FB006,IMG_VAR_STA_PB_DFCY_2_NET_CNAQU-LN-OCA-NA-1002,23853729261560471,JBP RACCOON,,,1,,"238,3907","269,0412","345,3315",2,3,2,4,2,6
26/05/2023,01/07/2023 03:10:18,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_NATURALS_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853728515880471,23853728516230471,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_NA-IOS-1PZEPLX-FB006,VID_VAR_15_CTAB_DFCY_53_NET_COZNA-LN-NA-NA-1004,23854071148960471,JBP RACCOON,,,,,,,"41,8401",,,,,1,1
26/05/2023,01/07/2023 03:10:18,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_IMCBUDZERO_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23853963470450572,23853963585650572,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_IOS-1PPLX-FB154,BNR_VAR_STA_OCASIAO_DFCY_8_NET_BUZIM-FA-MECJ-NA-1002,23853963585700572,JBP RACCOON,,,1,,,,,,,,,,
26/05/2023,01/07/2023 03:10:18,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BRA_FLITGHTBDM_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23853509696710488,23853509696980488,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_PIX-EMAIL-AND-1PCDP-FB001,BNR_VAR_STA_TESTEA_DFCY_2_NET_BFBDM-FA-NA-ATZ-1001,23853671333110488,JBP RACCOON,,,11,,"1188,6846","2244,0469","3241,3516",20,22,25,36,29,53
26/05/2023,01/07/2023 03:10:18,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_SPA_FUNCIONAL_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-3P-CSD-AQS,23855165320390158,23855165320410158,SOC_FBI_3PT_NQNP_BNTNAT_OTHERR_OTHERR_CPM_AND-TAIL3P-FB004,BNR_VAR_STA_LIQUIDO_DFCY_11_NET_SPFUN-600-LIQ-NA-1002,23855165473030158,JBP RACCOON,,,,,"46,9101","112,7205","112,7205",1,1,1,2,1,2
26/05/2023,01/07/2023 03:10:18,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_SUNBREW_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23854105707580471,23854105709250471,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_AND-1PZEPLX-FB006,IMG_VAR_STA_IMGTB_DFCY_1_NET_COCSU-LN-ZRAL-NA-1002,23854106831770471,JBP RACCOON,,,,,,"29,4301","29,4301",,,1,1,1,1
26/05/2023,01/07/2023 03:10:18,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_SUNBREW_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23854105707580471,23854105709250471,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_AND-1PZEPLX-FB006,VID_VAR_10_VIDTA_DFCY_2_NET_COCSU-LN-ZRAL-NA-1001,23854106691990471,JBP RACCOON,,,,,"170,4712","399,5221","637,095",4,5,5,9,5,16
26/05/2023,01/07/2023 03:10:18,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_STL_ALWAYSONQ1_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23852777681500486,23853670231330486,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_NA-IOS-1P-STLCL117,BNR_VAR_STA_TESTEB_DFCY_25_NET_STAMI-LT-INT-NA-1002,23853749833800486,JBP RACCOON,,,2,,"245,3509","357,5214","767,3624",3,3,3,4,3,8
26/05/2023,01/07/2023 03:10:18,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:50:49,Facebook,BRA_BRD_BRA_OCASIOES_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1LL-CSD-AQS,23853634053750488,23853634053740488,SOC_FBI_1LL_QNP_BNTNAT_ABIBD_ABIBD_CPM_CDPCA-CHU10-AND-1LLCDP-FB130,BNR_VAR_STA_ACABOU_DFCY_10_NET_BRCH-300-CHU-ATZ-1001,23854294819030488,JBP RACCOON,2,,,,,,,,,,,,
26/05/2023,01/07/2023 03:10:18,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:40:01,Facebook,BRA_BRD_MIK_AON_NA_NON_ACQ_RAC_BFRACZE-API-FBI-2P3P-AQS,23853579895440732,23853579895770732,SOC_FBI_3PT_NQNP_BNTNAT_A1834D_A1834D_CPM_NA-AND-2P3P-MKSCL121,BNR_VAR_STA_MIKESICEPITAIA_NA_85_NET_MAI23,23853936601340732,JBP RACCOON,2878,14,,"89,3006",,,,,,,,,
26/05/2023,01/07/2023 03:10:18,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:50:49,Facebook,BRA_BRD_SKO_AONRGB_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P3P-CSD-AQS,23852862523180383,23852862523310383,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_NA-AND-PLX3P2P-FB063,IMG_VAR_STA_TESTEBCTAPADRAO_DFCY_1_NET_SKRGB-300-INT-NA-1002,23854349426140383,JBP RACCOON,20246,172,,"131,5607",,,,,,,,,
26/05/2023,01/07/2023 03:10:18,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_SKO_AONRGB_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P3P-CSD-AQS,23852862523180383,23852862523150383,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_NA-IOS-3P2P-SKOCL12,IMG_VAR_STA_TESTEACTANOVO_DFCY_1_NET_SKRGB-300-INT-NA-1001,23854349641870383,JBP RACCOON,,,4,,"100,9501","100,9501","100,9501",1,1,1,1,1,1
26/05/2023,01/07/2023 03:10:18,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BEK_AONQ1_NA_NON_ACQ_RAC_BFRACZE-FBI-3CO-2P-CSD-AQS,23853501092700429,23853501092710429,SOC_FBI_2P_NQNP_BNTNAT_ABIBD_ABIBD_CPM_AND-AMP2P-FB059,BNR_VAR_STA_ZEBEK_DFCY_17_NET_BEAON-LN-INT-FG-1001,23853501092690429,JBP RACCOON,,,21,,"1611,9182","2576,6728","5275,9236",31,33,40,54,47,102
26/05/2023,01/07/2023 03:10:18,Facebook,62hfmbga,lfelipedesantana@gmail.com,25/06/2023 21:42:11,Facebook,BRA_BRD_COR_NATURALS_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-3P-CSD-AQS,23854416826370471,23854600262620471,SOC_FBI_3PT_NQNP_BNTNAT_OTHERR_OTHERR_CPM_AND-TAIL3LL-FB015,VID_VAR_15_CTAB_DFCY_95_NET_COZNA-LN-NA-NA-1004,23854600262630471,JBP RACCOON,2172,55,,"40,4808",,,,,,,,,
26/05/2023,01/07/2023 03:10:18,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:50:49,Facebook,BRA_BRD_PTG_AONINSTITUCIONAL_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1LL-CSD-AQS,23853383706290410,23853383982290410,SOC_FBI_1LL_QNP_BNTNAT_ABIBD_ABIBD_CPM_CDPCA-AND-1LL-PTGCL91,VID_VAR_11_AMBER_DFCY_467_NET_NA,23853383982320410,JBP RACCOON,2572,192,,"61,4706",,,,,,,,,
26/05/2023,01/07/2023 03:10:18,Facebook,62hfmbga,lfelipedesantana@gmail.com,25/06/2023 21:42:11,Facebook,BRA_BRD_COR_NATURALS_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-3P-CSD-AQS,23854416826370471,23854600134860471,SOC_FBI_3PT_NQNP_BNTNAT_OTHERR_OTHERR_CPM_AND-TAIL3LL-FB016,IMG_VAR_STA_CTAB_DFCY_90_NET_COZNA-LN-NA-NA-1004,23854600134940471,JBP RACCOON,1102,23,,"14,7307",,,,,,,,,
26/05/2023,01/07/2023 03:10:18,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_PTG_AONINSTITUCIONAL_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23853372150160410,23853383677740410,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_CDPCA-AND-1PCDP-FB117,VID_VAR_11_LAGER_DFCY_421_NET_NA,23853383677730410,JBP RACCOON,,,,,,,"348,5311",,,,,2,5
26/05/2023,01/07/2023 03:10:18,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:50:49,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1LL-CSD-AQS,23853966881780572,23853967409040572,SOC_FBI_1LL_QNP_BNTNAT_ABIBD_ABIBD_CPM_CPM_AND-1LLPLX-FB173,VID_VAR_10_REGULAR_DFCY_14_NET_BDAON-FA-REG-NA-1001,23853967409110572,JBP RACCOON,8238,69,,"74,2804",,,,,,,,,
26/05/2023,01/07/2023 03:10:18,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1LL-CSD-AQS,23853966881780572,23853966881750572,SOC_FBI_1LL_QNP_BNTNAT_ABIBD_ABIBD_CPM_CPM_IOS-1LL-BUDCL35,VID_VAR_10_REGULAR_DFCY_18_NET_BDAON-FA-REG-NA-1001,23853966881890572,JBP RACCOON,,,1,,,,"101,2503",,,,,1,1
26/05/2023,01/07/2023 03:10:18,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BRA_OCASIOES_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23853634197590488,23853634197470488,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_CDPCA-EMAIL-AND-1PCDP-FB114,BNR_VAR_STA_QUARTAPEDE_DFCY_15_NET_BRFU-LT-FUT-ATO-1003,23854270763780488,JBP RACCOON,,,4,,"622,6715","874,6331","1350,2854",5,9,7,14,7,24
26/05/2023,01/07/2023 03:10:18,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23853962457910572,23853962458050572,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_CPM_IOS-1PPLX-FB116,BNR_VAR_STA_REGULAR_DFCY_11_NET_BDAON-FA-REG-NA-1001,23853962457940572,JBP RACCOON,,,2,,"35,87","35,87","35,87",1,1,1,1,1,1
26/05/2023,01/07/2023 03:10:18,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:40:01,Facebook,BRA_BRD_SKB_AON_NA_NON_ACQ_RAC_BFRACZE-API-FBI-2P3P-AQS,23853305112140433,23853305112510433,SOC_FBI_3PT_NQNP_BNTNAT_ABIBD_ABIBD_CPM_NA-AND-2P3P-SKBCL99,BNR_VAR_STA_HUMANIZADA_NA_35_NET_NA,23853305112290433,JBP RACCOON,3874,10,,"65,7106",,,,,,,,,
26/05/2023,01/07/2023 03:10:18,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_MLU_AONQ1_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853234904970752,23853234973970752,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_PIX-IOS-1PZEPLX-FB003,VVF_VAR_STA_CALORIA-1_DFCY_42_NET_NA,23853234973990752,JBP RACCOON,,,,,,,"31,15",,,,,1,1
26/05/2023,01/07/2023 03:10:18,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_MLU_AONQ1_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P3P-CSD-AQS,23852820296870752,23852820513300752,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_NA-IOS-INT3P2P-FB005,VID_1080X1080_STA_COMTRILHA80PORCENTOMENOSCARB_DFCY_3_NET_MIAMI-LN-INT-NA-1002,23854094545010752,JBP RACCOON,,,,,"26,9805","26,9805","210,4619",1,1,1,1,2,5
26/05/2023,01/07/2023 03:10:18,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_MLU_AONQ1_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P3P-CSD-AQS,23852820296870752,23852820513340752,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_NA-AND-INT3P2P-FB076,VID_1080X1080_STA_COMTRILHA80PORCENTOMENOSCARB_DFCY_3_NET_MIAMI-LN-INT-NA-1002,23854094410100752,JBP RACCOON,,,3,,"78,4404","78,4404","78,4404",2,2,2,2,2,2
26/05/2023,01/07/2023 03:10:18,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_RTD_AONH1_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1LL-CSD-AQS,23853119829060441,23853489374000441,SOC_FBI_1LL_NQP_BNTNAT_ABIBD_ABIBD_CPM_CDPCA-IOS-1LLCDP-FB161,BNR_VAR_STA_UNIDADE_DFCY_2118_NET_NA,23853489374040441,JBP RACCOON,,,,,"26,1701","26,1701","86,0306",1,1,1,1,2,3
26/05/2023,01/07/2023 03:10:18,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_MLU_AONQ1_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1LL-CSD-AQS,23852820576810752,23852820577160752,SOC_FBI_1LL_QNP_BNTNAT_ABIBD_ABIBD_CPM_CDPCA-AND-1LLCDP-FB037,IMG_VAR_STA_80PORCENTOMENOSCARB_DFCY_3_NET_MIAMI-LN-INT-NA-1001,23854081945370752,JBP RACCOON,,,,,"89,2503","89,2503","89,2503",1,1,1,1,1,1
26/05/2023,01/07/2023 03:10:18,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_NATURALS_NA_NON_ACQ_RAC_BFRACZE-FBI-3CO-2P-CSD-AQS,23854255361700471,23854255361690471,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_NA-CSD-AMP2P-FB059,IMG_VAR_STA_PA_DFCY_43_NET_CNAQU-LN-OCA-NA-1001,23854255361710471,JBP RACCOON,,,3,,"369,8508","369,8508","741,6309",2,4,2,4,2,6
26/05/2023,01/07/2023 03:10:18,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_SKO_AONRGB_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23852862443380383,23854033287430383,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_CDPCA-IOS-1PCDP-FB155,IMG_VAR_STA_TESTEBCTAPADRAO_DFCY_1_NET_SKRGB-300-INT-NA-1002,23854349816780383,JBP RACCOON,,,3,,"401,932","455,0126","455,0126",5,9,5,11,5,11
26/05/2023,01/07/2023 03:10:18,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_COR_NATURALS_NA_NON_ACQ_RAC_BFRACZE-FBI-3CO-2P-CSD-AQS,23854255361700471,23854255361690471,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_NA-CSD-AMP2P-FB059,VID_VAR_15_CTAA_DFCY_77_NET_COZNA-LN-NA-NA-1001,23854255798430471,JBP RACCOON,,,1,,,,"353,0708",,,,,2,3
26/05/2023,01/07/2023 03:10:18,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_RTD_AONH1_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1LL-CSD-AQS,23853119829060441,23853489366860441,SOC_FBI_1LL_NQP_BNTNAT_ABIBD_ABIBD_CPM_CDPCA-AND-1LLCDP-FB162,BNR_VAR_STA_UNIDADE_DFCY_2122_NET_NA,23853489366910441,JBP RACCOON,,,,,"646,8125","736,1535","1178,1955",7,8,7,11,9,19
26/05/2023,01/07/2023 03:10:18,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:50:49,Facebook,BRA_BRD_MLU_AONQ1_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1LL-CSD-AQS,23852820576810752,23852820576800752,SOC_FBI_1LL_QNP_BNTNAT_ABIBD_ABIBD_CPM_CDPCA-AND-1LLPLX-FB093,IMG_VAR_STA_TESTEA_DFCY_1_NET_MIAOC-LN-INT-NA-1001,23853898714690752,JBP RACCOON,2216,18,,"11,9703",,,,,,,,,
26/05/2023,01/07/2023 03:10:18,Facebook,62hfmbga,lfelipedesantana@gmail.com,25/06/2023 21:42:11,Facebook,BRA_BRD_COR_SUNBREW_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-3P-CSD-AQS,23854105707560471,23854105709010471,SOC_FBI_3PT_NQNP_BNTNAT_OTHERR_OTHERR_CPM_AND-TAIL3LL-FB005,VID_VAR_10_VIDTA_DFCY_34_NET_COCSU-LN-ZRAL-NA-1001,23854107045780471,JBP RACCOON,523,2,,"7,4205",,,,,,,,,
26/05/2023,01/07/2023 03:10:18,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:50:49,Facebook,BRA_BRD_MLU_AONQ1_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853234904970752,23853285382980752,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_PIX-AND-1PZEPLX-FB003,IMG_VAR_STA_TESTEB_DFCY_1_NET_MIAOC-LN-INT-NA-1002,23853892693110752,JBP RACCOON,136248,672,,"2090,0806",,,,,,,,,
26/05/2023,01/07/2023 03:10:18,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:50:49,Facebook,BRA_BRD_MLU_AONQ1_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P3P-CSD-AQS,23852820296870752,23852820513310752,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_NA-IOS-INT3P2P-FB074,IMG_VAR_STA_TESTEA_DFCY_1_NET_MIAOC-LN-INT-NA-1001,23853908243470752,JBP RACCOON,2695,9,,"23,7305",,,,,,,,,
26/05/2023,01/07/2023 03:10:18,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_STL_ALWAYSONQ1_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P-CSD-AQS-2,23854013307360486,23854013307820486,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_NA-IOS-2P-STLCL115,BNR_VAR_STA_PRODUTOSEPLATA473ML_DFCY_23_NET_ZE,23854013307520486,JBP RACCOON,,,1,,,,,,,,,,
26/05/2023,01/07/2023 03:10:18,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:50:49,Facebook,BRA_BRD_MLU_AONQ1_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P3P-CSD-AQS,23852820296870752,23852820513330752,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_NA-AND-INT3P2P-FB074,IMG_VAR_STA_TESTEB_DFCY_1_NET_MIAOC-LN-INT-NA-1002,23853898718270752,JBP RACCOON,154080,1095,,"1110,3802",,,,,,,,,
26/05/2023,01/07/2023 03:10:18,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BUD_AONBUDREGULAR_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P-CSD-AQS,23854176156840572,23854176284750572,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_IOS-2P-BUDCL145,BNR_VAR_STA_REGULAR_DFCY_22_NET_BDAON-FA-REG-NA-1001,23854176284790572,JBP RACCOON,,,,,,,"39,4503",,,,,1,1
26/05/2023,01/07/2023 03:10:18,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:50:49,Facebook,BRA_BRD_MLU_AONQ1_NA_NON_RMK_RAC_BFRACZE-FBI-CONV-1PZE-CSD-RET,23853234904970752,23853285382980752,SOC_FBI_1P_QNP_BNTNAT_RTG_RTG_CPM_PIX-AND-1PZEPLX-FB003,VID_1080X1080_STA_SEMTRILHA80PORCENTOMENOSCARB_DFCY_4_NET_MIAMI-LN-INT-NA-1002,23854093802260752,JBP RACCOON,14556,134,,"292,3406",,,,,,,,,
26/05/2023,01/07/2023 03:10:18,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_BRA_AON_NA_NON_ACQ_RAC_BFRACZE-FBI-3CO-2P-CSD-AQS,23854168529350488,23854168529370488,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_NA-CSD-AMP2P-FB059,BNR_VAR_STA_FUTLINHA1_DFCY_102_NET_BRFU-FA-FA-INT-NA,23854169605560488,JBP RACCOON,,,,,"2368,1906","3417,7052","3719,7472",39,46,45,64,46,71
26/05/2023,01/07/2023 03:10:18,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_SKO_AONRGB_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1LL-CSD-AQS,23852862361770383,23852862361930383,SOC_FBI_1LL_QNP_BNTNAT_ABIBD_ABIBD_CPM_CDPCA-IOS-1LLCDP-FB014,IMG_VAR_STA_TESTEACTANOVO_DFCY_1_NET_SKRGB-300-INT-NA-1001,23854349799750383,JBP RACCOON,,,4,,,,,,,,,,
26/05/2023,01/07/2023 03:10:18,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_RTD_AONH1_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23853119786410441,23853489836990441,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_CDPCA-IOS-1P-RTDCL117,BNR_VAR_STA_UNIDADE_DFCY_2110_NET_NA,23853489837050441,JBP RACCOON,,,4,,"764,6337","1015,6747","1416,407",12,14,13,19,14,27
26/05/2023,01/07/2023 03:10:18,Facebook,7an7y322,gu.hervas@gmail.com,25/06/2023 21:50:49,Facebook,BRA_BRD_BRA_OCASIOES_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P-CSD-AQS,23853140763730488,23853141179910488,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_NA-KING-AND-2P-BRACL142,BNR_VAR_STA_QUARTAPEDE_DFCY_5_NET_BRFU-LT-FUT-ATO-1003,23854294908970488,JBP RACCOON,20352,174,,"140,6906",,,,,,,,,
26/05/2023,01/07/2023 03:10:18,Facebook,62hfmbga,lfelipedesantana@gmail.com,25/06/2023 21:42:11,Facebook,BRA_BRD_COR_NATURALS_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23853765673150471,23853765906030471,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_CDPCA-AND-1PPLX-FB140,IMG_VAR_STA_CTAB_DFCY_5_NET_COZNA-LN-NA-NA-1004,23853765906070471,JBP RACCOON,98,3,,"1,0304",,,,,,,,,
26/05/2023,01/07/2023 03:10:18,Singular Attribution,frjxqyxb,,,Facebook,BRA_BRD_STL_ALWAYSONQ1_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-1P-CSD-AQS,23852777681500486,23853670200120486,SOC_FBI_1P_QNP_BNTNAT_ABIBD_ABIBD_CPM_NA-AND-1P-STLCL116,BNR_VAR_STA_PRODUTOSEPLATA473ML_DFCY_26_NET_ZE,23853670200150486,JBP RACCOON,,,,,"32,3703","141,4203","194,5205",1,1,2,2,2,3
26/05/2023,01/07/2023 03:10:18,Facebook,62hfmbga,lfelipedesantana@gmail.com,25/06/2023 21:42:11,Facebook,BRA_BRD_COR_NATURALS_NA_NON_ACQ_RAC_BFRACZE-FBI-CONV-2P-CSD-AQS,23854416826360471,23854416826390471,SOC_FBI_2P_NQNP_BNTNAT_OTHERR_OTHERR_CPM_NA-IOS-2P-CORCL89,VID_VAR_15_CTAB_DFCY_81_NET_COZNA-LN-NA-NA-1004,23854416826490471,JBP RACCOON,708,4,,"5,6402",,,,,,,,,
